timestamp,v_enc,v_ave,v_comp,v_acc,v_setp,yawrate,yawrate_traj,yawrate_setp,yaw,yaw_traj,yaw_setp,beta,beta_setp,beta_dot,beta_dot_setp,x_cor,y_cor,x_cor_setp,y_cor_setp,a_x,a_y,a_setp,d_la,d_l,d_r,d_ra,wall_la,wall_l,wall_r,wall_ra,v_p,v_i,v_d,duty_v,yawrate_p,yawrate_i,yawrate_d,duty_yaw,yaw_p,yaw_i,wall_p,wall_i,wall_d,diag_p,voltage,turn_type,on_wall_center_time,not_corner_l_elapsed_time,not_corner_r_elapsed_time,in_detect_edge_area,detected_edge,three_section_ahead_dist
0.033000, 0.008368, 0.007227, 0.009082, 0.008368, 0.033000, 16.030764, 0.000000, -2.141401, -0.214140,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499998, 0.383147, 0.500000, 0.387622,0.052642, 0.234497, 1.000000, 0.205355, 0.074155, 0.051546, 0.119624, 32.000000, 120.000000, 303.000000,97.000000, 0.010309, 0.001484, 0.000571, 0.027586, -0.014272, -0.000863, -0.000861, -0.015996, -0.107070,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.749451, 2.000000, 0.000000, 21.613750, 21.613750,0.000000, 0.000000, 0.235517
0.035000, 0.009129, 0.007836, 0.009536, 0.009129, 0.035000, 16.733427, 0.000000, -2.464879, -0.246488,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499998, 0.383333, 0.500000, 0.388344,0.108873, 0.229711, 1.000000, 0.205355, 0.073667, 0.051486, 0.120632, 32.000000, 122.000000, 304.000000,95.000000, 0.010866, 0.001645, 0.000583, 0.028444, -0.015078, -0.000995, -0.000864, -0.016938, -0.123244,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.747985, 2.000000, 0.000000, 21.615749, 21.615749,0.000000, 0.000000, 0.235500
0.037000, 0.009890, 0.008368, 0.010040, 0.009890, 0.037000, 17.857681, 0.000000, -2.803656, -0.280366,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499997, 0.383531, 0.500000, 0.389111,-0.017946, 0.369691, 1.000000, 0.205355, 0.073909, 0.051367, 0.121147, 32.000000, 121.000000, 306.000000,94.000000, 0.011453, 0.001815, 0.000598, 0.029344, -0.016227, -0.001136, -0.000905, -0.018269, -0.140183,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.756777, 2.000000, 0.000000, 21.617748, 21.617748,0.000000, 0.000000, 0.235482
0.039000, 0.009890, 0.008863, 0.010433, 0.009890, 0.039000, 18.138746, 0.000000, -3.166476, -0.316648,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499996, 0.383751, 0.500000, 0.389922,-0.057428, 0.364905, 1.000000, 0.208049, 0.073426, 0.051308, 0.121147, 31.000000, 123.000000, 307.000000,94.000000, 0.012055, 0.001993, 0.000613, 0.030269, -0.016733, -0.001285, -0.000870, -0.018888, -0.158324,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.753846, 2.000000, 0.000000, 21.619747, 21.619747,0.000000, 0.000000, 0.235462
0.041000, 0.010270, 0.009319, 0.010852, 0.010517, 0.041000, 16.030764, 0.000000, -3.519460, -0.351946,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499995, 0.383975, 0.500000, 0.390778,-0.064606, 0.279960, 1.000000, 0.205355, 0.073426, 0.051190, 0.121669, 32.000000, 123.000000, 309.000000,93.000000, 0.012672, 0.002181, 0.000628, 0.031218, -0.015355, -0.001425, -0.000635, -0.017415, -0.175973,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.753846, 2.000000, 0.000000, 21.621746, 21.621746,0.000000, 0.000000, 0.235442
0.043000, 0.010651, 0.009662, 0.011209, 0.009794, 0.043000, 14.625445, 0.000000, -3.831736, -0.383174,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499993, 0.384195, 0.500000, 0.391678,-0.110070, 0.284746, 1.000000, 0.205355, 0.073426, 0.051132, 0.122200, 32.000000, 123.000000, 310.000000,92.000000, 0.013335, 0.002379, 0.000648, 0.032227, -0.014496, -0.001555, -0.000481, -0.016533, -0.191587,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.752381, 2.000000, 0.000000, 21.623745, 21.623745,0.000000, 0.000000, 0.235422
0.045000, 0.010270, 0.010004, 0.011627, 0.010408, 0.045000, 12.939061, 0.000000, -4.117238, -0.411724,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499992, 0.384431, 0.500000, 0.392622,-0.144766, 0.334995, 1.000000, 0.205355, 0.073426, 0.051074, 0.122739, 32.000000, 123.000000, 311.000000,91.000000, 0.013998, 0.002586, 0.000666, 0.033244, -0.013396, -0.001677, -0.000314, -0.015388, -0.205862,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.752381, 2.000000, 0.000000, 21.625744, 21.625744,0.000000, 0.000000, 0.235401
0.047000, 0.010270, 0.010232, 0.011844, 0.011211, 0.047000, 10.128422, 0.000000, -4.363398, -0.436340,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499990, 0.384664, 0.500000, 0.393611,-0.108873, 0.437887, 1.000000, 0.208049, 0.073426, 0.051016, 0.122200, 31.000000, 123.000000, 312.000000,92.000000, 0.014707, 0.002804, 0.000687, 0.034320, -0.011382, -0.001784, -0.000065, -0.013230, -0.218170,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.752381, 2.000000, 0.000000, 21.627743, 21.627743,0.000000, 0.000000, 0.235380
0.049000, 0.010270, 0.010346, 0.012268, 0.012489, 0.049000, 6.474590, 0.000000, -4.549179, -0.454918,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499988, 0.384896, 0.500000, 0.394644,-0.029910, 0.799203, 1.000000, 0.208049, 0.073189, 0.051016, 0.122739, 31.000000, 124.000000, 312.000000,91.000000, 0.015461, 0.003033, 0.000712, 0.035457, -0.008658, -0.001867, 0.000237, -0.010288, -0.227459,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.750916, 2.000000, 0.000000, 21.629742, 21.629742,0.000000, 0.000000, 0.235359
0.051000, 0.011031, 0.010613, 0.015060, 0.018167, 0.051000, 2.961290, 0.000000, -4.651905, -0.465191,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499986, 0.385146, 0.500000, 0.395722,-0.020339, 2.843870, 1.000000, 0.205355, 0.073189, 0.050901, 0.122739, 32.000000, 124.000000, 314.000000,91.000000, 0.016155, 0.003272, 0.000727, 0.036534, -0.005979, -0.001923, 0.000500, -0.007402, -0.232595,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.752381, 2.000000, 0.000000, 21.631741, 21.631741,0.000000, 0.000000, 0.235337
0.053000, 0.012172, 0.010993, 0.016307, 0.020422, 0.053000, 6.474590, 0.000000, -4.733867, -0.473387,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499984, 0.385399, 0.500000, 0.396844,-0.059821, 0.872184, 1.000000, 0.205355, 0.073189, 0.050901, 0.123842, 32.000000, 124.000000, 314.000000,89.000000, 0.016803, 0.003522, 0.000736, 0.037568, -0.008803, -0.001997, 0.000148, -0.010652, -0.236693,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.749451, 2.000000, 0.000000, 21.633739, 21.633739,0.000000, 0.000000, 0.235314
0.055000, 0.013694, 0.011564, 0.018210, 0.023701, 0.055000, 3.945014, 0.000000, -4.854898, -0.485490,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499982, 0.385678, 0.500000, 0.398011,-0.145962, 1.734796, 1.000000, 0.208049, 0.073426, 0.050787, 0.122739, 31.000000, 123.000000, 316.000000,91.000000, 0.017375, 0.003780, 0.000733, 0.038525, -0.006911, -0.002064, 0.000340, -0.008635, -0.242745,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.746520, 2.000000, 0.000000, 21.635738, 21.635738,0.000000, 0.000000, 0.235289
0.057000, 0.014835, 0.012438, 0.019960, 0.026253, 0.057000, 1.837034, 0.000000, -4.926752, -0.492675,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499979, 0.385995, 0.500000, 0.399222,-0.009571, 1.203590, 1.000000, 0.205355, 0.073667, 0.050787, 0.123842, 32.000000, 122.000000, 316.000000,89.000000, 0.017825, 0.004046, 0.000717, 0.039353, -0.005312, -0.002116, 0.000482, -0.006946, -0.246338,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.745055, 2.000000, 0.000000, 21.637737, 21.637737,0.000000, 0.000000, 0.235260
0.059000, 0.016356, 0.013542, 0.021848, 0.029101, 0.059000, -1.535734, 0.000000, -4.943691, -0.494369,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499976, 0.386333, 0.500000, 0.400478,0.087338, 1.418944, 1.000000, 0.205355, 0.073426, 0.050730, 0.123842, 32.000000, 123.000000, 317.000000,89.000000, 0.018183, 0.004318, 0.000690, 0.040085, -0.002677, -0.002145, 0.000719, -0.004102, -0.247185,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.745055, 2.000000, 0.000000, 21.639736, 21.639736,0.000000, 0.000000, 0.235230
0.061000, 0.017878, 0.014721, 0.021504, 0.031733, 0.061000, -1.676266, 0.000000, -4.908720, -0.490872,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499973, 0.386705, 0.500000, 0.401778,-0.038285, 1.296910, 1.000000, 0.205355, 0.073426, 0.050617, 0.123842, 32.000000, 123.000000, 319.000000,89.000000, 0.018512, 0.004595, 0.000663, 0.040791, -0.002539, -0.002166, 0.000662, -0.004043, -0.245436,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.743590, 2.000000, 0.000000, 21.641735, 21.641735,0.000000, 0.000000, 0.235197
0.063000, 0.020160, 0.016204, 0.023382, 0.034778, 0.063000, -0.411478, 0.000000, -4.879487, -0.487949,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499970, 0.387111, 0.500000, 0.403122,-0.089731, 1.623530, 1.000000, 0.205355, 0.073667, 0.050561, 0.123842, 32.000000, 122.000000, 320.000000,89.000000, 0.018718, 0.004875, 0.000623, 0.041367, -0.003509, -0.002194, 0.000492, -0.005212, -0.243974,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.743590, 2.000000, 0.000000, 21.643734, 21.643734,0.000000, 0.000000, 0.235160
0.065000, 0.022442, 0.017916, 0.024923, 0.037715, 0.065000, 0.712778, 0.000000, -4.879760, -0.487976,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499966, 0.387572, 0.500000, 0.404511,-0.090927, 1.371087, 1.000000, 0.208049, 0.074155, 0.050450, 0.123286, 31.000000, 120.000000, 322.000000,90.000000, 0.018834, 0.005157, 0.000577, 0.041846, -0.004392, -0.002233, 0.000349, -0.006276, -0.243988,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.742125, 2.000000, 0.000000, 21.645733, 21.645733,0.000000, 0.000000, 0.235119
0.067000, 0.024725, 0.019818, 0.027058, 0.040735, 0.067000, 0.853310, 0.000000, -4.893967, -0.489397,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499961, 0.388087, 0.500000, 0.405944,-0.114855, 1.603191, 1.000000, 0.205355, 0.073909, 0.050395, 0.123842, 32.000000, 121.000000, 323.000000,89.000000, 0.018873, 0.005440, 0.000525, 0.042246, -0.004514, -0.002272, 0.000302, -0.006484, -0.244698,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.742125, 2.000000, 0.000000, 21.647732, 21.647732,0.000000, 0.000000, 0.235072
0.069000, 0.027387, 0.021872, 0.029243, 0.043843, 0.069000, -1.535734, 0.000000, -4.901070, -0.490107,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499957, 0.388641, 0.500000, 0.407422,-0.007178, 1.517050, 1.000000, 0.205355, 0.073909, 0.050285, 0.123842, 32.000000, 121.000000, 325.000000,89.000000, 0.018851, 0.005723, 0.000471, 0.042582, -0.002643, -0.002301, 0.000476, -0.004468, -0.245054,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.742125, 2.000000, 0.000000, 21.649731, 21.649731,0.000000, 0.000000, 0.235022
0.071000, 0.030811, 0.024306, 0.032041, 0.047202, 0.071000, -2.238394, 0.000000, -4.863368, -0.486337,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499951, 0.389262, 0.500000, 0.408944,-0.049053, 1.759921, 1.000000, 0.208049, 0.074404, 0.050176, 0.124980, 31.000000, 119.000000, 327.000000,87.000000, 0.018677, 0.006004, 0.000404, 0.042750, -0.002062, -0.002319, 0.000491, -0.003890, -0.243168,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.740659, 2.000000, 0.000000, 21.651730, 21.651730,0.000000, 0.000000, 0.234966
0.073000, 0.032713, 0.026893, 0.034722, 0.050436, 0.073000, -1.535734, 0.000000, -4.821294, -0.482129,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499945, 0.389959, 0.500000, 0.410511,0.017946, 1.604388, 1.000000, 0.205355, 0.073909, 0.050122, 0.124407, 32.000000, 121.000000, 328.000000,88.000000, 0.018443, 0.006281, 0.000336, 0.042854, -0.002580, -0.002340, 0.000387, -0.004534, -0.241065,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.740659, 2.000000, 0.000000, 21.653728, 21.653728,0.000000, 0.000000, 0.234904
0.075000, 0.035756, 0.029403, 0.037282, 0.053472, 0.075000, 0.291182, 0.000000, -4.800530, -0.480053,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499939, 0.390691, 0.500000, 0.412122,-0.057428, 1.507478, 1.000000, 0.208049, 0.074655, 0.049961, 0.124980, 31.000000, 118.000000, 331.000000,87.000000, 0.018239, 0.006556, 0.000278, 0.042995, -0.003999, -0.002373, 0.000196, -0.006177, -0.240026,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.742125, 2.000000, 0.001000, 21.655727, 21.655727,0.000000, 0.000000, 0.234838
0.077000, 0.038799, 0.032104, 0.039883, 0.056293, 0.077000, 0.150650, 0.000000, -4.806540, -0.480654,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499932, 0.391498, 0.500000, 0.413778,0.004786, 1.438086, 1.000000, 0.205355, 0.074910, 0.049802, 0.124980, 32.000000, 117.000000, 334.000000,87.000000, 0.017958, 0.006827, 0.000217, 0.043053, -0.003893, -0.002408, 0.000188, -0.006113, -0.240327,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.746520, 2.000000, 0.003000, 21.657726, 21.657726,0.000000, 0.000000, 0.234765
0.079000, 0.041081, 0.034957, 0.042550, 0.059030, 0.079000, 0.853310, 0.000000, -4.810912, -0.481091,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499925, 0.392373, 0.500000, 0.415478,-0.076570, 1.328017, 1.000000, 0.205355, 0.074910, 0.049697, 0.124980, 32.000000, 117.000000, 336.000000,87.000000, 0.017617, 0.007092, 0.000154, 0.043043, -0.004449, -0.002446, 0.000109, -0.006786, -0.240546,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.745055, 2.000000, 0.005000, 21.659725, 21.659725,0.000000, 0.000000, 0.234686
0.081000, 0.044504, 0.037772, 0.044978, 0.061616, 0.081000, 0.291182, 0.000000, -4.829216, -0.482922,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499917, 0.393307, 0.500000, 0.417222,-0.141177, 1.330409, 1.000000, 0.205355, 0.075167, 0.049593, 0.124980, 32.000000, 116.000000, 338.000000,87.000000, 0.017291, 0.007352, 0.000099, 0.043051, -0.004022, -0.002484, 0.000146, -0.006359, -0.241461,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.745055, 2.000000, 0.007000, 21.661724, 21.661724,0.000000, 0.000000, 0.234602
0.083000, 0.047167, 0.040586, 0.047758, 0.064780, 0.083000, -0.692542, 0.000000, -4.826758, -0.482676,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499909, 0.394308, 0.500000, 0.419011,0.015553, 1.507478, 1.000000, 0.208049, 0.075428, 0.049387, 0.124980, 31.000000, 115.000000, 342.000000,87.000000, 0.016965, 0.007608, 0.000050, 0.043060, -0.003247, -0.002513, 0.000214, -0.005546, -0.241338,-0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.743590, 2.000000, 0.009000, 21.663723, 21.663723,0.000000, 0.000000, 0.234512
